commentId,content,publishedTime,replyLevel,authorButtonA11y,imageAttachmentMaxHeight,video_id,likeCountLiked,likeCountDisliked,replyCount
UgxdurFSdGazfZEYmWh4AaABAg,"DC wanted him to lose so bad, he's upset lol",6 hours ago,0,@youbekay,,HrGbPnADF7c,2,,
Ugz9Z5_V2bLYewx0YpR4AaABAg,Jones and connor are for sure the biggest fights to be made but to wait on these guys is a mistake,2 weeks ago,0,@maxblack2113,,ifzwB1_S83E,1,,
UgyNZDmzdQzgbNxP4qp4AaABAg,Jon describing the Paul - Tyson fight is how we are all describing his fight against Stipe.,7 months ago,0,@esoteric3655,,4LmzddZxHCM,43,,
UgwyWo8ofQm8WhvjbJd4AaABAg,I can assure you that only person that will never tap against anyone will always be this fucking boogeyman 👏,6 days ago,0,@AdityaSingh-t8h,,feHmGGAhl28,1,,
UgyGATzTu2zkTpfgK2Z4AaABAg,I don't get this ducker bruv...Where does he get that ego from!? Bro literally ducking one after another and still acts like he doesn't give a damn about the interim champion...Stupid,10 months ago,0,@Just2seek,,4rsOsYW8XBI,1,,
Ugzbo0oXQNdbEXSKrnJ4AaABAg,Ha ha henry cejudo tried but buuuuu ga ha😅😊😅😂😂,2 years ago,0,@tansengnamchoom4125,,Tw10pTC1apc,1,,
UgyynZWJcmcpYbKRd6F4AaABAg,UFC ratings already going down all the good fighters are gone. Y’all got Tom ass don’t nobody wanna watch that lug nut fight.,1 day ago,0,@kenyaeast6201,,JaM3nhE3bvo,2,,
UgxmvnpkqYNErazf8tJ4AaABAg,All these losers in the comments. Maybe jones wants to talk about his upcoming fight and not about another guy? Idk. Seems like common sense to me.,7 months ago,0,@richardmann4006,,5pDsjeYORH0,1,,
UgxqCNy5tEHGRPLAKFx4AaABAg,He's ducking interviews now wild,1 month ago,0,@nillholenixon5701,,5pDsjeYORH0,1,,
UgySdEuCmcLm4axPAjB4AaABAg,who is this guy?,3 years ago,0,@JendralFakboi,,MKpVlOr6h9A,1,,
UgwwUCBNFAfnVHALZ0R4AaABAg,Idk man him weighing 215 against a 240 lb man may not be a great idea,8 months ago,0,@FightEuphoria,,E15p0TAISsI,2,,
UgxuM2Tk44PB3SFHVsF4AaABAg,Are you a trainor or A person who wants the money and you wanna killed that man in the battle.,3 years ago,0,@1SHINOBI1,,MKpVlOr6h9A,1,,
UgziBaZ8GRlDPZhZbQl4AaABAg,prime tony will win but not he has 0 chance,2 months ago,0,@666Romanator,,feHmGGAhl28,2,,
Ugzn-uKKSjWPVn1ZwdN4AaABAg,Humiliation,1 year ago,0,@eggbenedict-gt7mw,,wgCuKdP3iXQ,1,,
UgzWmpj12uJwmgD0tA14AaABAg,Drop them balls down his gullet,2 years ago,0,@victoriaclark1169,,rIp-IQy4Lic,1,,
UgzM532BR0rsrnMvK5d4AaABAg,Ladies and gentlemen...,7 months ago,0,@nilsonbatista12,,4rsOsYW8XBI,1,,
UgwBS6uFkBSiZbE8xTx4AaABAg,Vacate the belt already. Dude holding on to the belt while refusing to fight the interim. Never happpened before in the history of the UFC.,3 months ago,0,@libfit9068,,ViBSUxVp1Q0,1,,
Ugxuly_3m5jC8Eo7ivV4AaABAg,I see all this clips of Jon now training with random people almost like he’s trying I atone for his sins in a way. Also seems to be avoiding coming back which kinda shows his real character. Was willing to beat up old guys and gain all the recognition for it but now that he’s over the hill and the younger guys want there crack at him he’s hiding,1 month ago (edited),0,@billyettouati1124,,8iOGZhYBvrk,1,,
UgxSXM0ODZ6tDZyATE54AaABAg,Roids and eye pokes and lost to Reyes and DC is a simp because he is allergic to details. Jones is a prolific cheater and DC is UFC simp chill bit..,10 days ago,0,@Mike-df2tx,,SoZ_pQ5I4tI,1,,
UgxMtmgrQ7sxAZyU8854AaABAg,It’s so sad that this is how the JJ we once loved (regardless of any cheating or dirty techniques lol) is going out I would of had so much more respect for him if he took the Tom fight and whether he lost or not the fact he took it would of been enough to honour his legacy but now he’ll be remembered (especially by these younger people) of the old head who contradicted himself by ducking the young head🤦🏽‍♂️,18 hours ago,0,@RoboCopCocoPop,,qZbYauX8SgM,2,,
Ugz67PQkKN2qLlCtmxx4AaABAg,"Without all the drugs, i would say Jon Jones is the goat of MMA but with all the drugs enhancements i cannot say that.",2 years ago,0,@Dylan-cr5ub,,ebeQBYvWKsw,2,,
Ugy5Vzr25PYD2QjpPWR4AaABAg,🤡 enjoy retirement,12 hours ago,0,@SeasonedSalmon,,qZbYauX8SgM,2,,
Ugyv93dZVWTmm619abx4AaABAg,When a English man says dont take it personally you just know its gonna be personal,2 months ago,0,@CeeCe-y4h,,dluI1J-aTus,1,,
UgxuuOif8M4kEx_do_94AaABAg,"Jones vs teddy riner,who wins?",10 months ago,0,@cris-ne3op,,rFpVdm8Jcdc,1,,
UgyFfmKFB-Ix6qzMYKh4AaABAg,What a thin skinned man.,7 months ago,0,@andrewd9037,,5pDsjeYORH0,1,,
Ugy3lPrgn_O8R9xweWV4AaABAg,The sound of the knee connecting was devastating.,1 year ago,0,@Altrav4,,hTOvkPBG3dU,1,,
Ugy94N-AsNYSyuefPFh4AaABAg,He must be sober if he’s not driving,1 day ago,0,@julianjimenez8511,,6ZZsl8AfRWg,1,,
UgzS3F7xQ1K-HtkY-l94AaABAg,Tha G.O.A.T,1 year ago,0,@Nathan-dm4gb,,gbluv8qId64,1,,
UgylYDpdxTOWkXT3-H94AaABAg,he saw 14M scenarios in last 1yr and didn't  win in any one of them so it was time,32 minutes ago,0,@pawanpoojary2339,,qZbYauX8SgM,1,,
Ugyr2oErkWeEwkXamHx4AaABAg,He’s the greatest MMA fighter of all time however if he steps into a boxing ring to actually box I think he’s getting knocked out,1 year ago,0,@angelburn2378,,iMrsQMfyIzs,1,,
UgxSxvvqjqrx5pAOn6t4AaABAg,Stop the 🧢 Jon Jones isn’t scared of nobody y’all see a new guy come start winning and that’s not a diss to Tom but come on now Jon ducking and scared 🤦🏾‍♂️ just say you want to see him lose to get likes,1 year ago,0,@charm4109,,6rNYWRcjtJI,1,,
Ugy40HeIdjWuREBxfGZ4AaABAg,Is it illegal to knee to the head when your opponent is down? They said when Silva did it to Chael it was illegal.,2 years ago,0,@JamesMichael333,,BV3FcAecXL0,2,,
Ugyc41de1qzAxWzQaJZ4AaABAg,I’ve clearly missed the running inside joke but these comments are hilarious 😂,4 years ago,0,@mitchhills1244,,BV3FcAecXL0,5,,
UgwcyETSN7T0hNPVjaF4AaABAg,Damn no wonder chael hates him so much lol,5 years ago,0,@benjaminbuor7489,,BV3FcAecXL0,1,,
UgzRv9RXMPbVHLgmbJ14AaABAg,Put dwane the rock jhonson in then we'll find out,11 months ago,0,@timothywood400,,6rNYWRcjtJI,1,,
Ugx-9xmtfcb-DjzFB2Z4AaABAg,All this to get knocked out eventually,10 months ago,0,@TaylorzWorld1,,loI-n85BejQ,1,,
UgyPF-Nv4ixXEZYYc_54AaABAg,well I just wasting fucking 22 minutes of my life that was actually the most boring thing I have ever watched jesus christ,3 years ago,0,@stuartwalker6409,,ONurh1UOQHg,1,,
UgxQ_XA_VsT7A75W8T54AaABAg,Give the Tom the chance DC gave you. Sure go out retiring undefeated or go out on your shield like a true warrior. Now that to me is more respectable,7 days ago,0,@JoPatt_7,,oPZs91EzXUY,1,,
Ugw-Nyt4uhVIgjWb2sZ4AaABAg,"F**k Jones, make the fight Aspinall vs Ngannou, much better fight.",2 weeks ago,0,@blurstickle,,E9x8zomyP7c,1,,
Ugyxr2iXS-0tqsJwukN4AaABAg,Наш Богатырь👍🇷🇺,1 year ago,0,@PaxanNY,,YY7R82on7bw,1,,
UgyTQDN2iSBWGPB8Ajd4AaABAg,Man that's rough.,2 years ago,0,@NUM3R1S,,MKpVlOr6h9A,1,,
Ugzx41YtcThybJnw7hh4AaABAg,"IDGAF, moving on…",12 days ago,0,@AmazingDentist,,QgQsEw7eMKE,1,,
UgywRexoxVCqlfb0tV94AaABAg,A DQ is a loss bro if you think otherwise its cope,3 months ago,0,@omenncs,,0ZbYYh65uWE,1,,
UgzG6GAzicWI0IZI5Id4AaABAg,"Jones though nothing away,  he came, he saw, he concord,  16 years, he us successful,  that's  all you need in life, you come out of a fight, and in a room alone, everyone is gone,  its complete silence, your alone.",5 months ago,0,@shawnkliewer9987,,Cgmy_vfDUBQ,2,,
UgwOQJE14wAFae2IfF54AaABAg,🦆💉🙆‍♀️🤛🏿,7 months ago,0,@raveenrandika9191,,kXP85_O0SBk,3,,
UgxB_uVOKsiKmL5GSjh4AaABAg,Jones is scared,11 months ago,0,@dongatello6969,,4rsOsYW8XBI,1,,
UgxuvC2u1_VzSEjWXOd4AaABAg,"If you mentally quit, there is no way you will win this fight.
His trainer should understand this.",3 years ago,0,@boogieboss,,MKpVlOr6h9A,1,,
Ugydm_cefKG8ENaHY494AaABAg,This is the sucky part of becoming a fighting super star. It becomes more about the payday than defending your title against the best of the best.,7 months ago,0,@DanielPvb4,,ViBSUxVp1Q0,1,,
Ugy8RQ2ux404WarKI2N4AaABAg,Damn.... even colby sounds a reasonable person at this point.,3 weeks ago,0,@saadkamaran4053,,w1Zy-IHfsTk,79,,
UgyJZbz3mmhHFfunXBt4AaABAg,The GOAT,2 years ago,0,@mrsirman2177,,ebeQBYvWKsw,1,,
Ugy8PLArSDmnRJ5Lia54AaABAg,"Jon Jones landing illegal shots in his first UFC, glad to see he stayed true to himself from day one",3 years ago (edited),0,@athenaaideron1990,,ONurh1UOQHg,2,,
UgyFb7Wpmx12HAW8-n94AaABAg,"Tom is completely right, it needs to be settled! Love Jon’s and Dana, but the hesitation is noticeable.",11 months ago,0,@HereAdventures,,6rNYWRcjtJI,1,,
UgyaXkUG4kZIMMC6i4F4AaABAg,Everybody believes everything now.,9 months ago (edited),0,@zecassio,,TE1T3nAwHC4,3,,
UgxRJal2yT9qNxxwYuJ4AaABAg,Jon jones has a clone,10 months ago,0,@guillermod2336,,gbluv8qId64,1,,
UgyjOz-gFodH13bUo594AaABAg,UFC is trash.  GREEDY  CLICK BAIT  PROMOTION  trolling fans with a DUCK as their GOAT,20 hours ago,0,@WHAT-bz6hp,,JaM3nhE3bvo,1,,
UgyhAn70JqESYXwHAJJ4AaABAg,Jones beat this clown easily,2 years ago,0,@faded8706,,BV3FcAecXL0,1,,
UgwcCKKiLGr8KUmC1rN4AaABAg,Francis return fight will be against tom aspinall,2 weeks ago,0,@MaxSosa21,,E9x8zomyP7c,1,,
Ugyn7Kd9v4MazPboXaV4AaABAg,Jones is lucky the ref stopped the fight. Chael was about to flip him around and finish it,3 years ago,0,@anthax1,,BV3FcAecXL0,2,,
UgxlZQbvv5pXt8bnOj14AaABAg,Imagine how many celebrities are going to turn on this guy INSTANTLY and pretend they had no idea when his well known history of wife beating and hit and running a preggo bites him in the ass,2 years ago,0,@TheScience69,,Fdh0128RQz0,1,,
UgxUyO4D2szuuOl-Hw94AaABAg,"Thats the guy Dana White and highlight watching casual fans calls ""the goat""? 🤣",3 months ago,0,@Tenorio_Cavalcante,,ViBSUxVp1Q0,2,,
UgyKoK2RDTyeDqaO9nl4AaABAg,Young Wolf and one Old Lion. Gorgeous battle that will be💪,6 months ago,0,@kristijanveza8086,,4rsOsYW8XBI,1,,
UgxEoV6FUb90Twfp8Rx4AaABAg,АВЭФедя!😊,1 year ago,0,@НиколайБелуев-ш9щ,,YY7R82on7bw,2,,
UgxN8wGCCxfE3C6Z6ON4AaABAg,"I think tom vs ngganou is the true fight. 
If Jones didn't duck Francis and force him out through Dana white he would still be king. Then aspinall would be fighting Francis not Jones. And honestly I think Francis vs aspinall is way better",3 weeks ago,0,@YourQuickComedy,,P5hax1C4gvk,1,,
UgxT6e_08RMm4faCD054AaABAg,Something Ngannou fought for,2 years ago,0,@zouhairben4398,,Fdh0128RQz0,4.2K,,
UgyaPTOBKl2GCnmmfaN4AaABAg,As soon as there’s a legit threat Jon ducks him.,6 months ago,0,@psilymyc,,cmNqIl2l5uA,1,,
UgznNmivS46VNbdcCXZ4AaABAg,Lmao Jon Jones knew he was gonna retire the whole time guys. He just wanted to be a troll….,1 day ago,0,@jetcloner3033,,zY4ezBg9FrE,1,,
Ugzo-o_4Yztt3B8ls-14AaABAg,اقوى تجمع لاساطير اللعبة في اعتزال النجم,7 months ago,0,@hera9l,,YY7R82on7bw,1,,
Ugw_2tVJpWNMvTbaIoh4AaABAg,it looks like my dad is fighting Jon jones,3 years ago,0,@vedaantpadihari9243,,ONurh1UOQHg,1,,
UgyemijsFPjq2CGLe_N4AaABAg,"Except that Jon DIDN'T fight Tom.  Tom defended it, so he should be undisputed Champ. 
Tom's last fight was a title DEFENSE",4 weeks ago,0,@flyinpolack6633,,G95bwvth2tU,1,,
UgxPvBRQZUzFsrWjSvp4AaABAg,"Nope , you're not, you'll see",2 months ago,0,@Atlantic-eagle53,,dluI1J-aTus,1,,
UgyouxB_YuENnISNMEZ4AaABAg,"Tom predicted this would happen…Finally its official tho.. From now on he will be known as the 'Legendary Duck 🦆Jones' to me😌… Ready to claim his spot in the Duck Hall of Fame next to Donald.. 👏🏽 Well done 🙄 
That being said.. Congratulations to the real Champ Tom Aspinal, even tho Duck and Dana wasted his time and earnings in a shameful manner..Finally a worthy heavyweight champ who keeps it clean and who actually wants to fight whoever!",10 hours ago,0,@johnnycash588,,JaM3nhE3bvo,1,,
UgyWBQQVHk4eF67GiU94AaABAg,Dana screwed this up…..,2 hours ago,0,@lawrencefranck9417,,sa7Tasi_hTQ,1,,
UgwwPTYL_xPR7v0I6O54AaABAg,"i understand he’s a probably his coach and his emotional trainer, but the moment ur fighter thinks he may have bitten off more than he can chew, or he’s severely injured, when he says call it you call that shit. he’s not superman bro. he’s human even top notch athletes like him have their emotional and physical limitations. call that shit. there is no dishonor or shame in surrendering.",3 years ago,0,@davidzyzz19,,MKpVlOr6h9A,1,,
UgyIFp1X-tmIPFHUMXV4AaABAg,"why would jones be scared? 😂 
he’s gonna beat tom by playing his game",5 months ago,0,@56nights61,,5pDsjeYORH0,1,,
Ugzn8iAfVp_hFIkl1Wp4AaABAg,Dana looks like hes about to end the universe after getting that call from jones 😂,12 hours ago,0,@Spacedoutbuicks,,Q0kPnFmg1R8,1,,
UgzfsNBodThUhXPykRp4AaABAg,This is lame.,2 weeks ago,0,@RatnerRival,,ifzwB1_S83E,1,,
UgxxU36DedJ8u5qiCzZ4AaABAg,epic,7 months ago,0,@supcrazyraj7626,,5yk0xPqSg4c,1,,
UgyoMV2j4IFc8jbi8PB4AaABAg,Not the greatest performance from rountree he dominated hill what the hell you talking about,4 hours ago,0,@harmonyhendrickson4559,,NH9nvs6zMxo,1,,
UgzUtq2mcQB0LcXgBCN4AaABAg,"DC could be the 2nd Ex-Champion to go blind in the Octagon.

I hope you're all paying attention.",4 years ago,0,@mercilessmoose7819,,moNsL5OYbC4,1,,
Ugh3Ur6TnDG8AHgCoAEC,what a gentleman.....kudos rumble,8 years ago,0,@brianwaters3069,,bmBjcDdfneM,1,,
UgzFQQJAualwMCN1VlN4AaABAg,I'd love to see Tom kick the shyt outta jones.,10 months ago,0,@jayclouds5599,,4rsOsYW8XBI,3,,
Ugzkzln3Nwvx1sIG-2Z4AaABAg,Comon tom you can shit jonny boy is goat that is it ok you broken knees,1 year ago,0,@Bringme88,,6rNYWRcjtJI,1,,
UgwQjQSRwSoTF9nubcl4AaABAg,AzerbyeJon... come on folks,1 day ago,0,@dylananddaddy1138,,6LPtaFojuXQ,1,,
UgynSJINclpdUTHuC194AaABAg,Become humble,1 year ago,0,@hamidsofyan1442,,gbluv8qId64,1,,
UgzDNPlhKXKbmvpUYF54AaABAg,quinton really aint the sharpest,1 month ago,0,@light-qe3gv,,cJg-vT01M4g,2,,
UgxH3HSuJBMZexnQVU54AaABAg,Jones is scared,9 months ago,0,@AR-xi9cd,,4rsOsYW8XBI,1,,
UgwSr2QCIEidjaaKWJN4AaABAg,What is Jon even doing there? 😂,1 day ago,0,@H.K.5,,0SKPhaMY9lo,2,,
UgwTqPNU1mHKxsc2qr14AaABAg,"Jon vs Tom main event, with Connors and Chandler co main… imagine how funny that would be",2 weeks ago,0,@Napominis,,R96hHBTLvRA,2,,
UgzkozB_EYzG_srt0VN4AaABAg,The eye pokes I agree was actually crazy. But not the oblique kicks,4 weeks ago,0,@EveryThingScales_A,,B_uR_cKjl2o,1,,
Ugxf1PlCZ6TqmpQcua94AaABAg,What’s his entrance song,5 years ago,0,@abboxingworld,,ONurh1UOQHg,1,,
UgwY4yVTxCqNx7U4m4h4AaABAg,"Pay them enough to have it as a job, the risk of being in the cage and the money you get is not worth it",2 years ago,0,@elmanicero6357,,Fdh0128RQz0,1,,
UgxKNU2mbsNXoVQX5Fx4AaABAg,Jon standing there giggling 🤣🤣🤣,3 weeks ago,0,@Getsum-ii,,FAbMrXARnpA,1,,
UgzOsFZdzuK11gYyyBJ4AaABAg,I had this fight going to Chael...Jon jones didnt even win one round.,4 years ago,0,@Ramenwrath,,BV3FcAecXL0,8,,
UgwMd6R0P5sA3wXjLRx4AaABAg,Decisions merchant,8 months ago,0,@fanufcmma,,YsbVw62qHLg,1,,
Ugysp65xoG88yvh12794AaABAg,"DC was a true brave heart, saying that to jon jones",1 year ago (edited),0,@krissiregar8083,,rFpVdm8Jcdc,1,,
Ugw5FLZgNkIliO9PLHl4AaABAg,Spit in someone face has deadly consequences fr fr,1 year ago (edited),0,@PeepGame-tq4ch,,rFpVdm8Jcdc,1,,
UgwqzXgg731YHOL6xqF4AaABAg,"He never said ""JUST what type,"" it changes the narrative a wi bit",2 months ago,0,@gannon6056,,5pDsjeYORH0,1,,
UgywugQCoqgc4M1X_xh4AaABAg,Damn.... the replay is hard to watch and unimaginable,4 weeks ago,0,@kimbonguno4741,,xXochvKJ_wo,1,,
Ugx0xzeQ9pu-lhRJQ3N4AaABAg,16 Title fights. And people still thing he has something to prove XD,1 year ago,0,@ssiiggii1,,8lKirrARb0w,1,,
UgzJqv1nNooiiJAP_Ix4AaABAg,Absolute chads on either end of the weight spectrum.. much love from Blackburn England!,1 month ago,0,@Chama5477,,_nlIJMwzClI,2,,
Ugx1HeZKvyZ00LXss-Z4AaABAg,"I dont get whats so surprising, he doesnt want to lose. He knows this is a pretty easy fight for aspinall and so he never really had any intention of fighting him.",1 month ago,0,@mrpuncher100,,hJMhJG3J3T0,1,,
UgxazPyiG3xxXcjYdRd4AaABAg,The GOAT Jon Jones will keep destroying your great hope hype trains,2 months ago,0,@deepelements,,fb8Dc5bEplc,1,,
UgwIoJuQg24obRUZbnZ4AaABAg,Get him Tom! 😂🔥,10 months ago,0,@patricknez7258,,3renPz-eyAg,1,,
Ugy6ndmRM2JNn2NeprJ4AaABAg,"Great documentary,  shows the artistry n iq of the goat",2 years ago,0,@jameswilson1884,,Tw10pTC1apc,1,,
UgwVoQr92UF60qTQaY14AaABAg,Хоть одного ещё так проводили? Я не видел,1 year ago,0,@АлексейНекрасов-б2к,,YY7R82on7bw,1,,
UgwfeMn5TXj2xiKUD8d4AaABAg,"Jon stands no chance he's a scared ""heavy weight"" cant even fight Tom pfft no belief in the world will help him",2 months ago,0,@dionoliveira4058,,7mP2YLTnqYA,1,,
UgyRA2dTdxVtnwtioOB4AaABAg,"Come on Jon. Dam, yo sound liks business guy. I am one but ur a cold killer. Take that Brit down",7 months ago,0,@t.e.2499,,ViBSUxVp1Q0,1,,
Ugx3cYKD5QgwNZSOYO14AaABAg,How come nobody ever trains to take a shot to the nuts?lmao ....is this thing on? ill b here all night 😁,5 years ago (edited),0,@justindececco5836,,ONurh1UOQHg,1,,
Ugy3L50QOTkEFuIXukd4AaABAg,couldn’t even take a hard jab….and you think your gonna be a ufc world champion,1 year ago,0,@trumpforKing808,,Hiu2nNtFu6k,1,,
UgxF1xns4lmM3ibzmJR4AaABAg,i kind of feel bad for his wife. she must feel unhelpful a wife cause he emphasis soo much on how nobody understands his pain haha,1 month ago,0,@joeygproducedit7863,,9MKoLXLsZoQ,1,,
UgwwIn_5OYBn1yBzWmR4AaABAg,"Like dricus said, if Jones is gone, UFC has no America champion.",4 weeks ago (edited),0,@alterdrache,,yxcREDrcqkk,1,,
UgxCVKk7iYWucSQdZKF4AaABAg,"we call it Aspinall beats Jones by preemptive submission, -5 minutes into the -1 round",15 hours ago,0,@XXGreyGhostXX,,6jWy6vQLzwo,2,,
UgxZc5quX6M9Y7KRlih4AaABAg,Strip this clown already,1 month ago,0,@xelementzgaming7171,,vtOgICMAzOo,1,,
UgwRG4GWFfmva0z8SRh4AaABAg,Chael is the man. He fucking rocked,3 years ago,0,@leecambell5487,,BV3FcAecXL0,1,,
Ugy5a4pVcW9jrVlX85l4AaABAg,Prime Jones was a sav before he came a douche bag,3 days ago,0,@josepharmstrong5525,,uBNSS7v90p0,1,,
Ugw1o47eTHw1lswb43p4AaABAg,Has Tom beaten cyril game NO. gone on then,2 weeks ago,0,@giovanniiorfino8526,,E9x8zomyP7c,1,,
UgyfE5xuUqWSzjPIdjt4AaABAg,Jesus name above all names,7 months ago,0,@ER-yv5mu,,NFiFYqzZ9x8,1,,
UgzaYW9eVHf4JVYYi614AaABAg,"Simple. Tom only seems like a big fight to HIS fans because people think he can beat Jon.
Win or lose, Francis is a big fight no matter the result. 
Broken down in the simplest form. 😊",2 weeks ago,0,@tpckasuoid1659,,MuR8zpXg1xk,1,,
Ugw2nVqYOo9jpJnUh7B4AaABAg,both great fighters..hope things are resolved by now,1 year ago,0,@شيشاني-ق6غ,,rFpVdm8Jcdc,1,,
Ugxi6opL-RY7ymbNetZ4AaABAg,"And yet Alex didn’t say one word to Tom, and Tommy boy got the chills 🗿😂",11 months ago,0,@SmokeDawgV,,4rsOsYW8XBI,1,,
UgwNH-XOVNMKmlrw4U14AaABAg,Bruh,7 months ago,0,@JulioDelatorre-i8e,,5yk0xPqSg4c,1,,
UgyB5pDiy0oDmkWoH-l4AaABAg,These guys know how deadly they all are and respect the danger.  No shame on any of them for stepping in there to face the fight.,4 months ago,0,@two6hundo,,AuWMxmE18AU,1,,
UgzdDJq8hL1fInu7joN4AaABAg,Jon has some PEDs on the side incase Stipe pulls out last minute 😂,9 months ago,0,@surgicalentertainment9719,,mFI_H6rsOzU,1,,
UgxkKGjQHI-ClYxtrMx4AaABAg,Tom was sizing Jones but Jones said not today,10 months ago,0,@PsKojoFrimpong-TV,,4rsOsYW8XBI,47,,
UgzWi3zCa0jwGM4xoql4AaABAg,John shaking in his bones Jones scared af,5 months ago,0,@Sn3akn45,,cmNqIl2l5uA,1,,
UgwoMlF469RWjbUchBR4AaABAg,"""for absolutely no reason"" ... you pitiful victim. this was probably following your daughters calling for the police as you beat their mother in front of them. for all his skills, there is so much weakness and so much fear in his heart, and he'll die that way.",7 months ago,0,@TrionBulldog,,ShDu3fXRsRs,3,,
UgwWCX0WNeZu8oGCcCx4AaABAg,"Why did tom comment ""enjoy your retirement"" 2 days ago then?",2 weeks ago,0,@trephix,,R96hHBTLvRA,10,,
UgySZWbSj7meYa7aIX54AaABAg,also if jones does end up doing the fight and loses after this whole thing of him making the fans wait his fan base is gonna be the smallest its ever been,3 weeks ago,0,@Sliceofgaming55,,26n-2ZUo5Qg,1,,
Ugx2IhqykqZvflKT7Qx4AaABAg,This edit 😂😂😂 like he’s reliving getting kneed in the head and poked in the eyes lmfao bruh,1 year ago,0,@Zachariah33,,hTOvkPBG3dU,1,,
Ugy4-1rPXfzR1hmMG5d4AaABAg,Rest up goat,2 years ago,0,@lilbill1078,,bmBjcDdfneM,5,,
Ugz5jx3l_tHq8LwPgJF4AaABAg,"Hey Dana... quick question for you baldy.... If this is indeed not your business, what exactly would you say is your fuckin business?",8 days ago,0,@JohnSmith-hs2dk,,3isMYOVXfFM,1,,
Ugwv2qFgOrZBB4vcikt4AaABAg,ASPIINALL <~~~ Talking all this Crap ! ( Saying he wants to be “The Greatest Of All Time ). To be that status = HE HAS TOGO THREW IS WHOLE CAREER ( WITHOUT) LOOSING A FIGHT !!!   I just don’t believe he can or could ever accomplish all the greats that JON JONES   HAS DONE !!!!     ALSO BELIEVE HE CAN NOT WIN A FIGHT WITH JON JONES,9 months ago,0,@victorsmith4357,,3renPz-eyAg,1,,
UgzAbajuDb49dlhWZRl4AaABAg,That USA chant he initiated was the greatest encore of all time,7 months ago,0,@Gmn3y1MOA,,NFiFYqzZ9x8,2,,
UgyMDQ5RIg80yxqhnjF4AaABAg,Ok Tom let’s see if you can create your own legacy. 2:53,1 day ago,0,@Denchanter,,Y4_g90UemHE,1,,
Ugw2Rq5y4LiEpe3a6KV4AaABAg,Jones’s only way out 😂 🐈,9 hours ago,0,@QueensDiscoPants,,6LPtaFojuXQ,2,,
Ugz8AdY6ADrR_qrguQl4AaABAg,You forgot to pretend to be holding your side arm,1 year ago,0,@nathonfrancis,,rIp-IQy4Lic,1,,
UgzwEtqWJyjeurx0XOh4AaABAg,He has the belt Jon roids….,7 months ago,0,@fastfreddyrealty5317,,ViBSUxVp1Q0,1,,
UgyZvDhF0nSvgTCedYx4AaABAg,"I want the public to see 3 lists, the Epstein list, the Diddy list and the Jon Jones list.",2 weeks ago,0,@GloomBlue100,,E9x8zomyP7c,1,,
UgxbdE3KH9HjlrTdSB94AaABAg,"First..for all people, for all fans oj Jon Jones, for all haters and people who always talking the shit, it`s clear and that everyone knows :""Jon Jones is #p4p No.1.fighter in the world, the youngest CHAMP ever in UFC history and his TITLE REIGNS is impressive and he is GOAT LHW which all of us can watch inside the ring (cage)!!
And for all doubters and haters, who always talking that Jon Jones will lost his belt when someone punch him hard, that he have ""glass chin""..etc,,shittttt....he is still here and GOAT for reason and for his result, without loss (for me fight vs Matt Hamill wasn`t loss) and from whole his career h
Jon Jones maybe lost max 10 rounds..
2 rounds vs Gus in 1st fight, 1 round vs Maretta, 2 rounds vs Reyes, one vs DC and that`s it!!
And please, if I don`t understand good MMA sports in which I am 20 years, if I am wrong, please somebody who can explain me all about Jon Jones and his MMA skills (we all have lot of shit, but he is legend and every shit outside the octagon I don`t write about that and of course that he is guilty!)
And let`s see those names which Jon Jones beats in more than 10 years in his UFC journey :)
Some of them is Hall of Famer and most of them will be!!
So, let`s see who are the guys which Jon Jones beat..
He submit grapplers, he knockouts strikers, he put down 5 time Olimpian wrestler like  was DC and only who take him down was Gus!
Soo..let,`s see :
Stephan Bonnar
Vladimir Matyushenko
Brandon The truth"" Vera
Ryan ""Darth"" Bader
Mauricio ""Shogun"" Rua
Quinton ""Rampage"" Jackson
Lyoto Machida
Rashad ""Suga"" Evans
Chael Sonnen
Vitor ""The phenom"" Belfort
Alex ""The Mauler"" Gustafsson ( twice )
Glover Teixeira
Daniel ""DC"" Cormier ( twice )
OSP
Anthony ""Lionheart"" Smith
Thiago ""Marretta"" Santos
Dominick ""The Devastator"" Reyes :)

Who is next?!
Is it possible to find someone equal to Jon Jones?
Is this list of names really bad?
Come on guys..
You all know that he is still GOAT, he was, he is and he will be..
All his ""false"" outside the cage don`t speak about his results, speaks about his weakness cause he was like young guy best fighter in division, one of the best in the world, much money and problems comes one by next one and  I am big fan of Jon Jones but every time when he ""have some false"" I was angry, it`s not that one CHAMP can work..but he is only human, like you, like me and who am I to judge him or everyone else??

Stay safe guys, stay at home and enjoy and be thankful to God that we are living in period when we watching the best, GOAT MMA fighter in history!

#TeamJones  #Unbroken   #AndStill   :)  ;)

Regards..",5 years ago,0,@ivolovric1811,,ONurh1UOQHg,2,,
UgxtSLj-AjUHjgAUV3d4AaABAg,"TA fanboys have insulted JJ too much. How he took it from Shogun. Even here, insulting Jones. Sorry guys, DC and CS used to be the guys, losers. Forget them now.",2 weeks ago,0,@h.t.7310,,ifzwB1_S83E,1,,
UgwbhO936NPEpMxjCcd4AaABAg,Jones isn't afraid are you kidding me,9 months ago,0,@billynelson8315,,8gI0GTlpEzw,1,,
